Count,Name,Author,Closed,Color,Comments,Drawing Revision Number,EdgeStyleId,FaceStyleId,File Accessed,File Created,File Last Saved By,File Location,File Modified,File Name,File Size,Fit/Smooth,Hyperlink,Hyperlink Base,Keywords,Layer,Length,Linetype,Linetype Scale,Lineweight,Material,Plot Style,Subject,Title,Total Editing Time,VisualStyleId,Area,Center X,Center Y,Center Z,Radius,Start Angle,Thickness,Total Angle,Circumference,Diameter,Angle1,Associative,BackgroundColor,Double,Origin X,Origin Y,Pattern Name,Scale,Spacing,Type,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Position X,Position Y,Position Z,Dim Style,DynamicDimension,TextDefinedSize,Height,Obliquing,Rotation,Style,Value,Width Factor
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,0.2517,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,337,0.2310,-0.1000,0.0000,89.3410,81.2779,0.0000,89.1100,81.3779,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,0.0424,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,225,-0.0300,-0.0300,0.0000,89.4279,81.7279,0.0000,89.4579,81.7579,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,1.1478,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,184,-1.1450,-0.0800,0.0000,88.0919,80.2029,0.0000,89.2369,80.2829,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,0.1200,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,90,0.0000,0.1200,0.0000,89.3447,81.5879,0.0000,89.3447,81.4679,0.0000,,,,,,,,,,,,
1,Circle,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,513,(0),0.0006,89.3772,81.5279,0.0000,0.0135,,0.0000,,0.0848,0.0270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,0.0650,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,180,-0.0650,0.0000,0.0000,89.3447,81.4679,0.0000,89.4097,81.4679,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,0.1200,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,90,0.0000,0.1200,0.0000,89.4097,81.5879,0.0000,89.4097,81.4679,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,0.1363,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.1363,0.0000,89.4489,81.7617,0.0000,89.4489,81.8979,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,0.1414,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,225,-0.1000,-0.1000,0.0000,89.2369,80.2829,0.0000,89.3369,80.3829,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,0.0426,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,225,-0.0302,-0.0301,0.0000,89.4187,81.7315,0.0000,89.4489,81.7617,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,1.6049,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,272,0.0641,-1.6036,0.0000,89.4829,80.1279,0.0000,89.4187,81.7315,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0300,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.0300,0.0000,89.0400,81.4129,0.0000,89.0400,81.4429,0.0000,,,,,,,,,,,,
1,Line,,,ByBlock,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.5000,Continuous,1.0000,0.25 mm,ByLayer,ByBlock,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,180,-0.5000,0.0000,0.0000,88.6100,81.3129,0.0000,89.1100,81.3129,0.0000,,,,,,,,,,,,
1,Line,,,ByBlock,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.1000,Continuous,1.0000,0.25 mm,ByLayer,ByBlock,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.1000,0.0000,89.1100,81.3129,0.0000,89.1100,81.4129,0.0000,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0166,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,88.9320,81.3428,0.0000,0.0641,353,0.0000,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0208,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,88.8946,81.3374,0.0000,0.1019,8,0.0000,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.1400,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,90,0.0000,0.1400,0.0000,89.1200,81.8979,0.0000,89.1200,81.7579,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0707,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,45,0.0500,0.0500,0.0000,89.1200,81.7579,0.0000,89.0700,81.7079,0.0000,,,,,,,,,,,,
1,Line,,,ByBlock,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.5000,Continuous,1.0000,0.25 mm,ByLayer,ByBlock,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.5000,0.0000,0.0000,89.1100,81.4129,0.0000,88.6100,81.4129,0.0000,,,,,,,,,,,,
1,Line,,,ByBlock,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.1000,Continuous,1.0000,0.25 mm,ByLayer,ByBlock,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,90,0.0000,0.1000,0.0000,88.6100,81.4129,0.0000,88.6100,81.3129,0.0000,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0158,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,88.9578,81.3399,0.0000,0.0381,330,0.0000,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0158,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,88.9717,81.3860,0.0000,0.0381,150,0.0000,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0012,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,88.9976,81.3830,0.0000,0.0641,173,0.0000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0107,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,88.9522,81.3975,0.0000,0.0155,70,0.0000,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0107,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,88.9522,81.3975,0.0000,0.0155,110,0.0000,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0107,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,88.9773,81.3284,0.0000,0.0155,250,0.0000,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0107,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,88.9773,81.3284,0.0000,0.0155,290,0.0000,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0010,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,89.0028,81.3686,0.0000,0.0641,226,0.0000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0158,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,88.9849,81.3498,0.0000,0.0381,227,0.0000,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Circle,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0177,79.3400,80.4654,0.0000,0.0750,,0.0000,,0.4712,0.1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Text,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-DIM,,Continuous,1.0000,0.13 mm,,Color_7,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,74.7216,79.4645,0.0000,,,,0.5364,0,0,ＭＳ ゴシック,513.998,1.0000
1,Line,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,1.0504,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,79,0.2060,1.0300,0.0000,79.7210,81.3129,0.0000,79.5150,80.2829,0.0000,,,,,,,,,,,,
1,Circle,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0214,79.3400,80.4654,0.0000,0.0825,,0.0000,,0.5184,0.1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0300,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.0300,0.0000,79.1600,81.4129,0.0000,79.1600,81.4429,0.0000,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0208,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,79.1916,81.3374,0.0000,0.1019,148,0.0000,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3D Polyline,,False,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,None,,,,D-STR-DIM,5.8071,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,513,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.7620,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,180,-0.7620,0.0000,0.0000,78.9590,81.3129,0.0000,79.7210,81.3129,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.3500,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,180,-0.3500,0.0000,0.0000,79.1650,80.2829,0.0000,79.5150,80.2829,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.3600,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.3600,0.0000,0.0000,89.0400,81.4429,0.0000,88.6800,81.4429,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0424,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,315,0.0300,-0.0300,0.0000,88.6800,81.4429,0.0000,88.6500,81.4729,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.2350,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,89.0700,81.7079,0.0000,89.0700,81.4729,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0424,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,45,0.0300,0.0300,0.0000,89.0700,81.4729,0.0000,89.0400,81.4429,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.1400,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.1400,0.0000,88.6000,81.7579,0.0000,88.6000,81.8979,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,1.0504,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,101,-0.2060,1.0300,0.0000,78.9590,81.3129,0.0000,79.1650,80.2829,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.2350,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.2350,0.0000,88.6500,81.4729,0.0000,88.6500,81.7079,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0707,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,315,0.0500,-0.0500,0.0000,88.6500,81.7079,0.0000,88.6000,81.7579,0.0000,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0158,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,88.9446,81.3761,0.0000,0.0381,47,0.0000,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0107,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,89.0912,81.3284,0.0000,0.0155,250,0.0000,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0107,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,89.0912,81.3284,0.0000,0.0155,290,0.0000,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0166,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,89.1167,81.3686,0.0000,0.0641,212,0.0000,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0158,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,513,(0),0.0000,89.0988,81.3498,0.0000,0.0381,227,0.0000,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
