Count,Name,Author,Closed,Color,Comments,Drawing Revision Number,EdgeStyleId,FaceStyleId,File Accessed,File Created,File Last Saved By,File Location,File Modified,File Name,File Size,Fit/Smooth,Hyperlink,Hyperlink Base,Keywords,Layer,Length,Linetype,Linetype Scale,Lineweight,Material,Plot Style,Subject,Title,Total Editing Time,VisualStyleId,Area,Center X,Center Y,Center Z,Radius,Start Angle,Thickness,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Dim Style,DynamicDimension,TextDefinedSize,Height,Obliquing,Position X,Position Y,Position Z,Rotation,Style,Value,Width Factor
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,0.3105,Continuous,1.0000,0.40 mm,ByLayer,Color_1,,,511,(0),,,,,,,0.0000,,,,357,0.3100,-0.0175,0.0000,57.1100,54.4255,0.0000,56.8000,54.4430,0.0000,,,,,,,,,,,,
1,Text,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-BGD-TXT,,Continuous,1.0000,0.13 mm,,Color_8,,,511,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,0.5364,0,58.3479,50.6907,0.0000,0,ＭＳ ゴシック,土砂,1.0006
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0158,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.5219,39.9482,0.0000,0.0381,110,0.0000,24,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0107,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.5143,39.9696,0.0000,0.0155,70,0.0000,40,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0107,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.5143,39.9696,0.0000,0.0155,30,0.0000,40,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0208,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.3746,39.9606,0.0000,0.1019,340,0.0000,12,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0208,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.5719,39.9095,0.0000,0.1019,148,0.0000,12,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0166,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.5398,39.9293,0.0000,0.0641,133,0.0000,15,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0208,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.4315,39.9606,0.0000,0.1019,328,0.0000,12,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0166,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.4637,39.9407,0.0000,0.0641,313,0.0000,15,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0158,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.4815,39.9218,0.0000,0.0381,290,0.0000,24,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0158,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.4947,39.9581,0.0000,0.0381,7,0.0000,24,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0166,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.4689,39.9551,0.0000,0.0641,352,0.0000,15,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0208,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.4315,39.9606,0.0000,0.1019,340,0.0000,12,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0158,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.5656,39.9120,0.0000,0.0381,187,0.0000,24,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0166,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.5915,39.9149,0.0000,0.0641,172,0.0000,15,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0208,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.6289,39.9095,0.0000,0.1019,160,0.0000,12,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0158,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.5385,39.9218,0.0000,0.0381,290,0.0000,24,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0107,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.5461,39.9005,0.0000,0.0155,250,0.0000,40,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0107,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.5461,39.9005,0.0000,0.0155,210,0.0000,40,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0107,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.4573,39.9696,0.0000,0.0155,30,0.0000,40,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0158,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.4378,39.9581,0.0000,0.0381,7,0.0000,24,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0166,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.4120,39.9551,0.0000,0.0641,352,0.0000,15,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0010,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.4828,39.9293,0.0000,0.0641,133,0.0000,1,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0158,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.4649,39.9482,0.0000,0.0381,110,0.0000,24,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0107,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.4573,39.9696,0.0000,0.0155,70,0.0000,40,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.2350,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,511,(0),,,,,,,0.0000,,,,270,0.0000,-0.2350,0.0000,79.5500,40.0450,0.0000,79.5500,40.2800,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0707,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,511,(0),,,,,,,0.0000,,,,225,-0.0500,-0.0500,0.0000,79.5500,40.2800,0.0000,79.6000,40.3300,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.1400,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,511,(0),,,,,,,0.0000,,,,270,0.0000,-0.1400,0.0000,79.6000,40.3300,0.0000,79.6000,40.4700,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0424,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,511,(0),,,,,,,0.0000,,,,135,-0.0300,0.0300,0.0000,79.1300,40.0450,0.0000,79.1600,40.0150,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.3600,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,511,(0),,,,,,,0.0000,,,,180,-0.3600,0.0000,0.0000,79.1600,40.0150,0.0000,79.5200,40.0150,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0424,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,511,(0),,,,,,,0.0000,,,,225,-0.0300,-0.0300,0.0000,79.5200,40.0150,0.0000,79.5500,40.0450,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,4.5509,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,511,(0),,,,,,,0.0000,,,,181,-4.5500,-0.0910,0.0000,79.5500,40.1190,0.0000,84.1000,40.2100,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,4.5509,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,511,(0),,,,,,,0.0000,,,,359,4.5500,-0.0910,0.0000,88.6500,40.2690,0.0000,84.1000,40.3600,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,4.5509,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,511,(0),,,,,,,0.0000,,,,181,-4.5500,-0.0910,0.0000,79.5500,40.2690,0.0000,84.1000,40.3600,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,4.5672,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,511,(0),,,,,,,0.0000,,,,359,4.5663,-0.0913,0.0000,88.6663,40.0287,0.0000,84.1000,40.1200,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,4.5672,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,511,(0),,,,,,,0.0000,,,,181,-4.5663,-0.0913,0.0000,79.5337,40.0287,0.0000,84.1000,40.1200,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR,4.5509,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,511,(0),,,,,,,0.0000,,,,359,4.5500,-0.0910,0.0000,88.6500,40.1190,0.0000,84.1000,40.2100,0.0000,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0166,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.5345,39.9149,0.0000,0.0641,172,0.0000,15,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0208,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.5719,39.9095,0.0000,0.1019,160,0.0000,12,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.5000,Continuous,1.0000,0.25 mm,ByLayer,ByLayer,,,511,(0),,,,,,,0.0000,,,,0,0.5000,0.0000,0.0000,79.5920,39.8850,0.0000,79.0920,39.8850,0.0000,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0107,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.4891,39.9005,0.0000,0.0155,250,0.0000,40,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0107,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.4891,39.9005,0.0000,0.0155,210,0.0000,40,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0158,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,511,(0),0.0000,79.5087,39.9120,0.0000,0.0381,187,0.0000,24,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.1400,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,511,(0),,,,,,,0.0000,,,,90,0.0000,0.1400,0.0000,79.0800,40.4700,0.0000,79.0800,40.3300,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.0707,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,511,(0),,,,,,,0.0000,,,,135,-0.0500,0.0500,0.0000,79.0800,40.3300,0.0000,79.1300,40.2800,0.0000,,,,,,,,,,,,
1,Line,,,red,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.2350,Continuous,1.0000,0.25 mm,ByLayer,Color_1,,,511,(0),,,,,,,0.0000,,,,90,0.0000,0.2350,0.0000,79.1300,40.2800,0.0000,79.1300,40.0450,0.0000,,,,,,,,,,,,
1,Line,,,ByBlock,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.1000,Continuous,1.0000,0.25 mm,ByLayer,ByBlock,,,511,(0),,,,,,,0.0000,,,,270,0.0000,-0.1000,0.0000,79.0900,39.8850,0.0000,79.0900,39.9850,0.0000,,,,,,,,,,,,
1,Line,,,ByBlock,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.5000,Continuous,1.0000,0.25 mm,ByLayer,ByBlock,,,511,(0),,,,,,,0.0000,,,,180,-0.5000,0.0000,0.0000,79.0900,39.9850,0.0000,79.5900,39.9850,0.0000,,,,,,,,,,,,
1,Line,,,ByBlock,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-STRB,0.1000,Continuous,1.0000,0.25 mm,ByLayer,ByBlock,,,511,(0),,,,,,,0.0000,,,,90,0.0000,0.1000,0.0000,79.5900,39.9850,0.0000,79.5900,39.8850,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-DIM,10.0000,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,511,(0),,,,,,,0.0000,,,,90,0.0000,10.0000,0.0000,79.6000,50.7600,0.0000,79.6000,40.7600,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-DIM,1.2500,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,511,(0),,,,,,,0.0000,,,,0,1.2500,0.0000,0.0000,88.6000,48.5600,0.0000,87.3500,48.5600,0.0000,,,,,,,,,,,,
1,Text,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-DIM,,Continuous,1.0000,0.13 mm,,Color_7,,,511,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,0.5364,0,85.0293,48.7995,0.0000,0,ＭＳ ゴシック,3250,0.9974
1,Line,,,white,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,D-STR-DIM,0.4056,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,511,(0),,,,,,,0.0000,,,,190,-0.4000,-0.0670,0.0000,86.9500,48.4930,0.0000,87.3500,48.5600,0.0000,,,,,,,,,,,,
